17	1	11116         	Cabbage, chinese (pak-choi), raw	.0	g             	.000	.000	.000	.000	.000	.000	.000
27	1	16115         	Soy flour, full-fat, raw	70.0	g             	9.100	303.800	1760.500	26.467	22.344	14.455	.000
27	1	20090         	Rice flour, brown	130.0	g             	10.400	471.900	375.700	9.399	99.424	3.614	.000
27	2	11291         	Onions, spring or scallions (includes tops and bulb), raw	25.0	g             	4.000	8.000	69.000	.458	1.835	.048	.000
27	1	14411         	Beverages, water, tap, drinking	.3	liter         	12.000	.000	.000	.000	.000	.000	.000
27		04058         	Oil, sesame, salad or cooking	2.0	tablespoon    	.000	240.448	.000	.000	.000	27.200	.000
27	3	99008         	Soy Ginger Sauce, Organic	2.0	tbsp          	63.000	30.000	19.980	6.375	10.800	.000	9.000
24	1	20083         	Wheat flour, white, bread, enriched	150.0	g             	3.000	541.500	150.000	17.970	108.795	2.490	.000
24	1	11413         	Potato flour	150.0	g             	82.500	535.500	1501.500	10.350	124.650	.510	.000
24	1	48052         	Vital wheat gluten	40.0	g             	11.600	148.000	40.000	30.064	5.516	.740	.000
24	1	20077         	Wheat bran, crude	30.0	g             	.600	64.800	354.600	4.665	19.353	1.275	.000
24	1	02047         	Salt, table	3.0	g             	1162.740	.000	.240	.000	.000	.000	.000
24	1	18375         	Leavening agents, yeast, baker's, active dry	1.5	tbsp          	9.180	58.500	171.900	7.279	7.420	1.370	.000
26	1	48052         	Vital wheat gluten	72.0	g             	20.880	266.400	72.000	54.115	9.929	1.332	.000
26	1	18375         	Leavening agents, yeast, baker's, active dry	6.0	g             	3.060	19.500	57.300	2.426	2.473	.457	.000
28	1	16426         	Tofu, raw, firm, prepared with calcium sulfate	449.0	g             	62.860	646.560	1064.130	77.542	12.482	39.153	.000
28	1	99013         	Vegetable Protein, Texturized	127.0	g             	10.579	422.910	.000	63.500	37.033	.000	.000
28	1	01114         	Whey, sweet, fluid	.0	g             	.000	.000	.000	.000	.000	.000	.000
28	1	02047         	Salt, table	.0	g             	.000	.000	.000	.000	.000	.000	.000
28	1	02021         	Spices, ginger, ground	.0	tsp           	.000	.000	.000	.000	.000	.000	.000
28	1	02031         	Spices, pepper, red or cayenne	.0	tsp           	.000	.000	.000	.000	.000	.000	.000
21	1	01293         	Yogurt, Greek, plain, whole milk	280.0	g             	98.000	271.600	394.800	25.200	11.144	14.000	36.400
29	1	20038         	Oats	120.0	g             	2.400	466.800	514.800	20.268	79.524	8.280	.000
16	1	20090         	Rice flour, brown	70.0	g             	5.600	254.100	202.300	5.061	53.536	1.946	.000
16	1	19868         	Sweeteners, tabletop, sucralose, SPLENDA packets	20.0	g             	.000	67.200	.800	.000	18.234	.000	.000
16	2	01116         	Yogurt, plain, whole milk, 8 grams protein per 8 ounce	249.0	g             	114.540	151.890	385.950	8.640	11.603	8.093	32.370
16	2	01114         	Whey, sweet, fluid	100.0	g             	54.000	27.000	161.000	.850	5.140	.360	2.000
11	3	11457         	Spinach, raw	325.0	g             	256.750	74.750	1813.500	9.295	11.798	1.268	.000
11	3	11052         	Beans, snap, green, raw	120.0	g             	7.200	37.200	253.200	2.196	8.364	.264	.000
11	1	02015         	Spices, curry powder	24.0	g             	12.480	78.000	280.800	3.430	13.399	3.362	.000
11	1	04047         	Oil, coconut	29.0	g             	.000	258.680	.000	.000	.000	28.727	.000
11	3	11821         	Peppers, sweet, red, raw	.0	g             	.000	.000	.000	.000	.000	.000	.000
11	1	02031         	Spices, pepper, red or cayenne	4.0	g             	1.200	12.720	80.560	.480	2.265	.691	.000
11	4	01114         	Whey, sweet, fluid	.0	g             	.000	.000	.000	.000	.000	.000	.000
31		99056         	Meat Substitute, Tofu/TVP	300.0	g             	259.761	376.839	519.735	46.629	23.880	11.982	2.268
31		11298         	Parsnips, raw	98.0	g             	9.800	73.500	367.500	1.176	17.630	.294	.000
31		11821         	Peppers, sweet, red, raw	63.0	g             	2.520	19.530	132.930	.624	3.799	.189	.000
31		11282         	Onions, raw	67.0	g             	2.680	26.800	97.820	.737	6.258	.067	.000
31		11215         	Garlic, raw	53.0	g             	9.010	78.970	212.530	3.371	17.522	.265	.000
31		11265         	Mushrooms, portabella, raw	84.0	g             	7.560	18.480	305.760	1.772	3.251	.294	.000
31		43217         	Tomato sauce, canned, no salt added	215.0	g             	23.650	51.600	638.550	2.580	11.417	.645	.000
31		11632         	Peppers, jalapeno, canned, solids and liquids	75.0	g             	1253.250	20.250	144.750	.690	3.555	.705	.000
31		20028         	Couscous, dry	30.0	g             	3.000	112.800	49.800	3.828	23.229	.192	.000
29	1	19868         	Sweeteners, tabletop, sucralose, SPLENDA packets	17.0	g             	.000	57.120	.680	.000	15.499	.000	.000
29	2	19353         	Syrups, maple	3.0	tbsp          	7.200	156.000	127.200	.024	40.224	.036	.000
29	2	09040         	Bananas, raw	105.0	g             	1.050	93.450	375.900	1.145	23.982	.347	.000
32	1	11233         	Kale, raw	233.0	g             	88.540	114.170	1144.030	9.972	20.388	2.167	.000
32	1	11030         	Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt	311.0	g             	21.770	102.630	603.340	15.021	14.679	1.804	.000
32	1	16159         	Tofu, extra firm, prepared with nigari	298.0	g             	11.920	247.340	387.400	29.740	3.516	15.675	.000
32	1	12108         	Nuts, coconut meat, dried (desiccated), not sweetened	36.0	g             	13.320	237.600	195.480	2.477	8.514	23.231	.000
32	1	01114         	Whey, sweet, fluid	266.0	g             	143.640	71.820	428.260	2.261	13.672	.958	5.320
21	1	11216         	Ginger root, raw	.0	g             	.000	.000	.000	.000	.000	.000	.000
30	2	48052         	Vital wheat gluten	70.0	g             	20.300	259.000	70.000	52.612	9.653	1.295	.000
30	2	20140         	Spelt, uncooked	60.0	g             	4.800	202.800	232.800	8.742	42.114	1.458	.000
30	2	12220         	Seeds, flaxseed	40.0	g             	12.000	213.600	325.200	7.316	11.552	16.864	.000
30	2	12006         	Seeds, chia seeds, dried	20.0	g             	3.200	97.200	81.400	3.308	8.424	6.148	.000
26	1	19908         	Sugar, turbinado	20.0	g             	.600	79.800	5.800	.000	19.960	.000	
26	2	20064         	Rye flour, medium	120.0	g             	2.400	418.800	448.800	13.056	90.516	1.824	.000
26	2	20083         	Wheat flour, white, bread, enriched	451.0	g             	9.020	1628.110	451.000	54.030	327.110	7.487	.000
26	2	19165         	Cocoa, dry powder, unsweetened	30.0	g             	6.300	68.400	457.200	5.880	17.370	4.110	.000
26	2	20090         	Rice flour, brown	62.0	g             	4.960	225.060	179.180	4.483	47.418	1.724	.000
26	2	02047         	Salt, table	3.0	g             	1162.740	.000	.240	.000	.000	.000	.000
33	3	15175         	Mollusks, squid, mixed species, raw	436.0	g             	191.840	401.120	1072.560	67.929	13.429	6.017	1015.880
33	1	11282         	Onions, raw	183.0	g             	7.320	73.200	267.180	2.013	17.092	.183	.000
28	1	12220         	Seeds, flaxseed	20.0	g             	6.000	106.800	162.600	3.658	5.776	8.432	.000
12		16115         	Soy flour, full-fat, raw	50.0	g             	6.500	217.000	1257.500	18.905	15.960	10.325	.000
12		16144         	Lentils, pink or red, raw	50.0	g             	3.500	179.000	334.000	11.955	31.550	1.085	.000
21		04053         	Oil, olive, salad or cooking	.0	g             	.000	.000	.000	.000	.000	.000	.000
12		12006         	Seeds, chia seeds, dried	20.0	g             	3.200	97.200	81.400	3.308	8.424	6.148	.000
30		14429         	Beverages, water, tap, municipal	471.0	g             	14.130	.000	4.710	.000	.000	.000	.000
35		11957         	Fennel, bulb, raw	227.0	g             	118.040	70.370	939.780	2.815	16.571	.454	.000
35		11507         	Sweet potato, raw, unprepared	205.0	g             	112.750	176.300	690.850	3.219	41.246	.103	.000
35		11215         	Garlic, raw	61.0	g             	10.370	90.890	244.610	3.880	20.167	.305	.000
35		11282         	Onions, raw	71.0	g             	2.840	28.400	103.660	.781	6.631	.071	.000
35		12220         	Seeds, flaxseed	20.0	g             	6.000	106.800	162.600	3.658	5.776	8.432	.000
35		01114         	Whey, sweet, fluid	150.0	g             	81.000	40.500	241.500	1.275	7.710	.540	3.000
30		20142         	Teff, uncooked	20.0	g             	2.400	73.400	85.400	2.660	14.626	.476	
21		19908         	Sugar, turbinado	8.0	g             	.240	31.920	2.320	.000	7.984	.000	
36		20090         	Rice flour, brown	120.0	g             	9.600	435.600	346.800	8.676	91.776	3.336	.000
36		20068         	Tapioca, pearl, dry	.0	g             	.000	.000	.000	.000	.000	.000	.000
36		20011         	Buckwheat flour, whole-groat	120.0	g             	13.200	402.000	692.400	15.144	84.708	3.720	.000
36		02047         	Salt, table	2.0	g             	775.160	.000	.160	.000	.000	.000	.000
36		18371         	Leavening agents, baking powder, low-sodium	.0	g             	.000	.000	.000	.000	.000	.000	.000
36		01114         	Whey, sweet, fluid	200.0	g             	108.000	54.000	322.000	1.700	10.280	.720	4.000
36		20038         	Oats	120.0	g             	2.400	466.800	514.800	20.268	79.524	8.280	.000
36		12220         	Seeds, flaxseed	25.0	g             	7.500	133.500	203.250	4.573	7.220	10.540	.000
36		18375         	Leavening agents, yeast, baker's, active dry	8.0	g             	4.080	26.000	76.400	3.235	3.298	.609	.000
36		16115         	Soy flour, full-fat, raw	37.0	g             	4.810	160.580	930.550	13.990	11.810	7.641	.000
1		20142         	Teff, uncooked	70.0	g             	8.400	256.900	298.900	9.310	51.191	1.666	
17		11257         	Lettuce, red leaf, raw	37.0	g             	9.250	5.920	69.190	.492	.836	.081	.000
30		19296         	Honey	42.0	g             	1.680	127.680	21.840	.126	34.608	.000	.000
33	1	11298         	Parsnips, raw	135.0	g             	13.500	101.250	506.250	1.620	24.287	.405	.000
33	2	11215         	Garlic, raw	74.0	g             	12.580	110.260	296.740	4.706	24.464	.370	.000
33	4	11233         	Kale, raw	46.0	g             	17.480	22.540	225.860	1.969	4.025	.428	.000
33	4	11457         	Spinach, raw	74.0	g             	58.460	17.020	412.920	2.116	2.686	.289	.000
33	5	43217         	Tomato sauce, canned, no salt added	425.0	g             	46.750	102.000	1262.250	5.100	22.568	1.275	.000
34	1	99056         	Meat Substitute, Tofu/TVP	320.0	g             	38.458	569.450	593.878	70.051	26.768	23.037	.000
34	1	11265         	Mushrooms, portabella, raw	60.0	g             	5.400	13.200	218.400	1.266	2.322	.210	.000
34	1	11298         	Parsnips, raw	53.0	g             	5.300	39.750	198.750	.636	9.535	.159	.000
34	1	11090         	Broccoli, raw	55.0	g             	18.150	18.700	173.800	1.551	3.652	.204	.000
34	1	11282         	Onions, raw	62.0	g             	2.480	24.800	90.520	.682	5.791	.062	.000
34	1	16115         	Soy flour, full-fat, raw	100.0	g             	13.000	434.000	2515.000	37.810	31.920	20.650	.000
34	1	04047         	Oil, coconut	48.0	g             	.000	428.160	.000	.000	.000	47.549	.000
12		99056         	Meat Substitute, Tofu/TVP	240.0	g             	28.843	427.087	445.409	52.538	20.076	17.278	.000
1		20140         	Spelt, uncooked	70.0	g             	5.600	236.600	271.600	10.199	49.133	1.701	.000
30		20072         	Wheat, hard red winter	60.0	g             	1.200	196.200	217.800	7.566	42.708	.924	.000
29	1	20132         	Oat flour, partially debranned	120.0	g             	22.800	484.800	445.200	17.592	78.840	10.944	.000
29	1	99016         	Sugar Substitue, Baking, Truvia	.0	g             	.000	.000	.000	.000	.000	.000	.000
29	1	02047         	Salt, table	2.0	g             	775.160	.000	.160	.000	.000	.000	.000
29	1	12108         	Nuts, coconut meat, dried (desiccated), not sweetened	60.0	g             	22.200	396.000	325.800	4.128	14.190	38.718	.000
29	1	12220         	Seeds, flaxseed	20.0	g             	6.000	106.800	162.600	3.658	5.776	8.432	.000
29	1	04047         	Oil, coconut	30.0	g             	.000	267.600	.000	.000	.000	29.718	.000
29	2	02050         	Vanilla extract	.0	tsp           	.000	.000	.000	.000	.000	.000	.000
29	2	14411         	Beverages, water, tap, drinking	.4	liter         	16.000	.000	.000	.000	.000	.000	.000
29	1	18372         	Leavening agents, baking soda	1.0	tsp           	1258.560	.000	.000	.000	.000	.000	.000
30	1	19908         	Sugar, turbinado	.0	g             	.000	.000	.000	.000	.000	.000	
30	1	18375         	Leavening agents, yeast, baker's, active dry	8.0	g             	4.080	26.000	76.400	3.235	3.298	.609	.000
30	1	01114         	Whey, sweet, fluid	.0	g             	.000	.000	.000	.000	.000	.000	.000
30	2	20083         	Wheat flour, white, bread, enriched	156.0	g             	3.120	563.160	156.000	18.689	113.147	2.590	.000
30	2	20130         	Barley flour or meal	60.0	g             	2.400	207.000	185.400	6.300	44.712	.960	.000
30	2	20132         	Oat flour, partially debranned	60.0	g             	11.400	242.400	222.600	8.796	39.420	5.472	.000
30	2	20077         	Wheat bran, crude	.0	g             	.000	.000	.000	.000	.000	.000	.000
